10/05/2025 00:00 | RSI: 55.72
10/05/2025 01:00 | RSI: 58.57
10/05/2025 02:00 | RSI: 63.77
10/05/2025 03:00 | RSI: 65.94
10/05/2025 04:00 | RSI: 63.19
10/05/2025 05:00 | RSI: 71.46
10/05/2025 06:00 | RSI: 79.62
10/05/2025 07:00 | RSI: 75.37
10/05/2025 08:00 | RSI: 73.66
10/05/2025 09:00 | RSI: 77.77
10/05/2025 10:00 | RSI: 70.73
10/05/2025 11:00 | RSI: 64.84
10/05/2025 12:00 | RSI: 67.49
10/05/2025 13:00 | RSI: 68.77
10/05/2025 14:00 | RSI: 69.36
10/05/2025 15:00 | RSI: 67.80
10/05/2025 16:00 | RSI: 71.75
10/05/2025 17:00 | RSI: 72.61
10/05/2025 18:00 | RSI: 74.23
10/05/2025 19:00 | RSI: 74.70
10/05/2025 20:00 | RSI: 75.58
10/05/2025 21:00 | RSI: 78.44
10/05/2025 22:00 | RSI: 81.64
10/05/2025 23:00 | RSI: 83.95
11/05/2025 00:00 | RSI: 81.90
11/05/2025 01:00 | RSI: 64.87
11/05/2025 02:00 | RSI: 61.16
11/05/2025 03:00 | RSI: 62.43
11/05/2025 04:00 | RSI: 64.29
11/05/2025 05:00 | RSI: 59.67
11/05/2025 06:00 | RSI: 53.39
11/05/2025 07:00 | RSI: 48.30
11/05/2025 08:00 | RSI: 47.60
11/05/2025 09:00 | RSI: 52.76
11/05/2025 10:00 | RSI: 52.83
11/05/2025 11:00 | RSI: 53.32
11/05/2025 12:00 | RSI: 53.57
11/05/2025 13:00 | RSI: 44.86
11/05/2025 14:00 | RSI: 49.28
11/05/2025 15:00 | RSI: 43.75
11/05/2025 16:00 | RSI: 42.78
11/05/2025 17:00 | RSI: 49.98
11/05/2025 18:00 | RSI: 50.63
11/05/2025 19:00 | RSI: 49.84
11/05/2025 20:00 | RSI: 49.26
11/05/2025 21:00 | RSI: 52.95
11/05/2025 22:00 | RSI: 50.25
11/05/2025 23:00 | RSI: 50.90
12/05/2025 00:00 | RSI: 58.13
12/05/2025 01:00 | RSI: 54.89
12/05/2025 02:00 | RSI: 57.26
12/05/2025 03:00 | RSI: 59.69
12/05/2025 04:00 | RSI: 65.37
12/05/2025 05:00 | RSI: 56.36
12/05/2025 06:00 | RSI: 59.59
12/05/2025 07:00 | RSI: 63.06
12/05/2025 08:00 | RSI: 66.33
12/05/2025 09:00 | RSI: 66.57
12/05/2025 10:00 | RSI: 67.68
12/05/2025 11:00 | RSI: 56.12
12/05/2025 12:00 | RSI: 58.60
12/05/2025 13:00 | RSI: 52.02
12/05/2025 14:00 | RSI: 45.14
12/05/2025 15:00 | RSI: 42.94
12/05/2025 16:00 | RSI: 47.23
12/05/2025 17:00 | RSI: 41.22
12/05/2025 18:00 | RSI: 36.36
12/05/2025 19:00 | RSI: 40.42
12/05/2025 20:00 | RSI: 42.17
12/05/2025 21:00 | RSI: 44.55
12/05/2025 22:00 | RSI: 45.70
12/05/2025 23:00 | RSI: 45.45
13/05/2025 00:00 | RSI: 39.20
13/05/2025 01:00 | RSI: 38.06
13/05/2025 02:00 | RSI: 34.90
13/05/2025 03:00 | RSI: 32.61
13/05/2025 04:00 | RSI: 40.50
13/05/2025 05:00 | RSI: 39.97
13/05/2025 06:00 | RSI: 40.47
13/05/2025 07:00 | RSI: 42.31
13/05/2025 08:00 | RSI: 41.71
13/05/2025 09:00 | RSI: 48.45
13/05/2025 10:00 | RSI: 48.02
13/05/2025 11:00 | RSI: 49.35
13/05/2025 12:00 | RSI: 50.82
13/05/2025 13:00 | RSI: 50.89
13/05/2025 14:00 | RSI: 46.44
13/05/2025 15:00 | RSI: 57.14
13/05/2025 16:00 | RSI: 61.50
13/05/2025 17:00 | RSI: 62.89
13/05/2025 18:00 | RSI: 65.02
13/05/2025 19:00 | RSI: 64.02
13/05/2025 20:00 | RSI: 64.58
13/05/2025 21:00 | RSI: 64.70
13/05/2025 22:00 | RSI: 63.35
13/05/2025 23:00 | RSI: 66.02
14/05/2025 00:00 | RSI: 60.54
14/05/2025 01:00 | RSI: 59.58
14/05/2025 02:00 | RSI: 58.13
14/05/2025 03:00 | RSI: 60.23
14/05/2025 04:00 | RSI: 65.03
14/05/2025 05:00 | RSI: 70.50
14/05/2025 06:00 | RSI: 61.88
14/05/2025 07:00 | RSI: 51.26
14/05/2025 08:00 | RSI: 45.17
14/05/2025 09:00 | RSI: 49.04
14/05/2025 10:00 | RSI: 48.05
14/05/2025 11:00 | RSI: 52.33
14/05/2025 12:00 | RSI: 49.97
14/05/2025 13:00 | RSI: 48.14
14/05/2025 14:00 | RSI: 42.51
14/05/2025 15:00 | RSI: 45.30
14/05/2025 16:00 | RSI: 43.79
14/05/2025 17:00 | RSI: 44.73
14/05/2025 18:00 | RSI: 47.69
14/05/2025 19:00 | RSI: 48.51
14/05/2025 20:00 | RSI: 46.51
